Ноутбук HP Omen15t-dh100 Intel Core i7-10750H 8GB DDR4 512GB SSD Nvidia GTX 1650Ti 4GB GDDR5 FHD черный,
Ноутбук Lenovo Ideapad L340-15IWL Intel 4205U 8GB 500GB HDD Intel HD Graphics HD черный,35710
Ноутбук Foxcon Intel Core i5-5257U 8GB DDR3L 256GB SSD FHD серебристый,40440
Ноутбук Lenovo Ideapad L3-15ADA05 AMD Ryzen 5-3500U 4GB DDR 256GB SSD Radeon Vega 8 Graphics HD черный,42590
Ноутбук MSI GL65 Leopard 10SCSR-081XRU 9S7-16U822-081 Intel Core i7-10750H 8GB DDR4 1000GB HDD + 256 SSD Nvidai GTX GTX1650Ti 4GB FHD черный,
Ноутбук Lenovo Ideapad S145-15IGM Intel Celeron N4100 4GB DDR 120GB SSD Intel HD Graphics HD черный,
Ноутбук Foxcon Intel Core i5-5257U 8GB DDR3L 512GB SSD FHD серебристый,43020
Ноутбук Lenovo Ideapad L3-15ADA05 AMD Ryzen 5-3500U 8GB DDR 128GB SSD Radeon Vega 8 Graphics HD черный,43020
Ноутбук Lenovo Ideapad S145-15IGM Intel Celeron N4100 4GB DDR 240GB SSD Intel HD Graphics HD черный,
Ноутбук Lenovo Ideapad L3-15ADA05 AMD Ryzen 5-3500U 8GB DDR 256GB SSD Radeon Vega 8 Graphics HD черный,43450
Ноутбук Lenovo Ideapad V15-IIL Intel Core i3-1005G1 8GB DDR 1000GB HDD Intel HD Graphics FHD DOS серый,41730
Ноутбук Asus TUF Gaming FX506LI-BI5N5 Intel Core i5-10300H 12GB DDR4 512GB SSD Nvidia GTX 1650Ti 4GB FHD DOS черный,
Ноутбук Asus TUF Gaming FX506LI-BI5N5 Intel Core i5-10300H 12GB DDR4 1000GB HDD + 256GB SSD Nvidia GTX 1650Ti 4GB FHD DOS черный,
Ноутбук Lenovo Ideapad V15-IIL Intel Core i3-1005G1 8GB DDR 1000GB HDD + 128GB SSD Intel HD Graphics FHD DOS серый,43450
Ноутбук HP 15-DB1246UR AMD Athlon 300U 8GB DDR4 256GB SSD RADEON 530 DOS FHD черный,48770
Ноутбук Asus TUF Gaming FX506LI-BI5N5 Intel Core i5-10300H 12GB DDR4 1000GB HDD + 512GB SSD Nvidia GTX 1650Ti 4GB FHD DOS черный,
Ноутбук Lenovo Ideapad V15-IIL Intel Core i3-1005G1 8GB DDR 1000GB HDD + 256GB SSD Intel HD Graphics FHD DOS серый,45160
Ноутбук HP 15-DB1255UR AMD Athlon 300U 8GB DDR4 256GB SSD RADEON 530 W10 FHD серый,51600
Ноутбук Asus TUF Gaming FX506LI-BI5N5 Intel Core i5-10300H 16GB DDR4 256GB SSD Nvidia GTX 1650Ti 4GB FHD DOS черный,
Ноутбук Lenovo Ideapad V15-IIL Intel Core i3-1005G1 8GB DDR 1000GB HDD + 512GB SSD Intel HD Graphics FHD DOS серый,49460
Ноутбук HP 15S-EQ1143UR AMD Athlon 3150U 8GB DDR4 256GB SSD DOS FHD серый,47150
Ноутбук Asus TUF Gaming FX506LI-BI5N5 Intel Core i5-10300H 16GB DDR4 512GB SSD Nvidia GTX 1650Ti 4GB FHD DOS черный,
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i5-1035G1 12GB DDR 1000GB HDD + 128GB SSD Intel HD Graphics 620 FHD DOS серебристый,
Ноутбук Asus TUF Gaming FX506LI-BI5N5 Intel Core i5-10300H 16GB DDR4 1000GB HDD + 256GB SSD Nvidia GTX 1650Ti 4GB FHD DOS черный,
Ноутбук HP 15S-EQ1231UR AMD Ryzen 3-3250U 4GB DDR4 256GB SSD FHD DOS Black,37000
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i5-1035G1 12GB DDR 1000GB HDD + 256GB SSD Intel HD Graphics 620 FHD DOS серебристый,
Ноутбук Asus TUF Gaming FX506LI-BI5N5 Intel Core i5-10300H 32GB DDR4 512GB SSD Nvidia GTX 1650Ti 4GB FHD DOS черный,
Ноутбук HP 250 G7 1F3J3EA#ACB Intel Celeron N4020 4GB DDR4 1000GB HDD Intel UHD Graphics 620 FHD DOS черный,
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i5-1035G1 4GB DDR 1000GB HDD + 128GB SSD Intel HD Graphics 620 FHD DOS серебристый,54050
Ноутбук Asus TUF Gaming FX506LI-BI5N5 Intel Core i5-10300H 32GB DDR4 1000GB HDD + 256GB SSD Nvidia GTX 1650Ti 4GB FHD DOS черный,
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i5-1035G1 4GB DDR 1000GB HDD + 256GB SSD Intel HD Graphics 620 FHD DOS серебристый,55310
Ноутбук Asus TUF Gaming FX506LI-BI5N5 Intel Core i5-10300H 16GB DDR4 1000GB HDD + 512GB SSD Nvidia GTX 1650Ti 4GB FHD DOS черный,
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i5-1035G1 12GB DDR 1000GB HDD + 512GB SSD Intel HD Graphics 620 FHD DOS серебристый,
Ноутбук Asus TUF Gaming FX506LI-BI5N5 Intel Core i5-10300H 32GB DDR4 1000GB HDD + 512GB SSD Nvidia GTX 1650Ti 4GB FHD DOS черный,
Ноутбук Asus X509JA Intel Core i3-1005G1 4GB DDR4 480GB SSD FHD DOS Grey,45250
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i5-1035G1 8GB DDR 128GB SSD Intel HD Graphics 620 FHD DOS серебристый,54180
Ноутбук Asus TUF Gaming FX506LI-BI5N5 Intel Core i5-10300H 64GB DDR4 1000GB HDD + 512GB SSD Nvidia GTX 1650Ti 4GB FHD DOS черный,
Ноутбук Asus X509JA Intel Core i3-1005G1 8GB DDR4 480GB SSD FHD DOS Grey,46970
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i5-1035G1 8GB DDR 256GB SSD Intel HD Graphics 620 FHD DOS серебристый,55470
Ноутбук Asus X509JA Intel Core i3-1005G1 12GB DDR4 480GB SSD FHD DOS Grey,48690
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i5-1035G1 8GB DDR 512GB SSD Intel HD Graphics 620 FHD DOS серебристый,
Ноутбук Asus X509JA Intel Core i3-1005G1 20GB DDR4 480GB SSD FHD DOS Grey,51180
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i5-1035G1 8GB DDR 500GB HDD Intel HD Graphics 620 FHD DOS серебристый,52790
Ноутбук Lenovo Ideapad S145-15AST AMD A6-9225 4GB DDR4 500GB HDD AMD Radeon R7 2GB HD черный,35710
Ноутбук Asus X540UB Intel Core i3-7020U 8GB DDR 120GB SSD Intel HD Graphics 620 FHD DVDRW серебристый,44650
Ноутбук Asus X509JA Intel Core i3-1005G1 12GB DDR4 1000GB HDD FHD DOS Grey,46120
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i5-1035G1 8GB DDR 1000GB HDD Intel HD Graphics 620 FHD DOS серебристый,53210
Ноутбук Asus X509JA Intel Core i3-1005G1 8GB DDR4 1000GB HDD FHD W10 Grey,50320
Ноутбук Asus X540M Intel Pentium N5000 4GB DDR4 128GB SSD FHD DOS Black,39890
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 8GB DDR4 500GB HDD NVIDIA MX330 FHD DOS Black,48610
Ноутбук Asus X509JA Intel Core i3-1005G1 4GB DDR4 128GB SSD FHD DOS Grey,44310
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 16GB DDR4 500GB HDD NVIDIA MX330 FHD DOS Black,53320
Ноутбук Asus X509JA Intel Core i3-1005G1 4GB DDR4 128GB SSD FHD W10 Grey,48610
Ноутбук Asus VivoBook X512DA AMD Ryzen 5 3500U 8GB DDR4 512GB SSD FHD Linux,54050
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 4GB DDR4 1000GB HDD NVIDIA MX330 FHD DOS Black,46710
Ноутбук Asus X509JA Intel Core i3-1005G1 8GB DDR4 128GB SSD FHD DOS Grey,46020
Ноутбук Acer Swift 1 SF114-32-CJK Intel Celeron N4020 4GB DDR4 128GB SSD FHD W10 Sparkly silver,41060
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 8GB DDR4 1000GB HDD NVIDIA MX330 FHD DOS Black,48690
Ноутбук Asus Transformer Book T300LA-C4001H Intel Core i5-4200U 4GB DDR4 128GB SSD Intel HD Graphics 4400 FHD,
Ноутбук Asus X509JA Intel Core i3-1005G1 8GB DDR4 128GB SSD FHD W10 Grey,48000
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 16GB DDR4 1000GB HDD NVIDIA MX330 FHD DOS Black,53410
Ноутбук Asus X540UB Intel Core i3-7020U 4GB DDR4 1000GB HDD + 120GB SSD FHD DOS серебристый,44650
Ноутбук Asus X509JA Intel Core i3-1005G1 4GB DDR4 256GB SSD FHD DOS Grey,45160
Ноутбук Acer Aspire A315-22 AMD A4-9120E 4GB DDR4 1000GB HDD FHD DOS Black,
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 4GB DDR4 120GB SSD NVIDIA MX330 FHD DOS Black,46710
Ноутбук Asus X540UB Intel Core i3-7020U 8GB DDR4 1000GB HDD + 120GB SSD FHD DOS серебристый,48080
Ноутбук HP 250 G7 Intel Pentium N5030 4GB DDR4 256GB SSD FHD DOS Black,39150
Ноутбук Asus X515MA Intel Celeron N5030 8GB DDR4 256GB SSD FHD DOS Grey,37510
Ноутбук Asus X509JA Intel Core i3-1005G1 4GB DDR4 256GB SSD FHD W10 Grey,49460
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 4GB DDR 480GB SSD Intel HD Graphics 620 FHD синий,45340
Ноутбук HP 250 G7 Intel Core i3-8130U 8GB DDR4 128GB SSD NVIDIA MX110 DOS FHD Dark Ash,51600
Ноутбук Asus X540UB Intel Core i3-7020U 8GB DDR4 1000GB HDD NVIDIA MX110 FHD DOS Gold,49540
Ноутбук HP 250 G7 Intel Pentium N5030 8GB DDR4 128GB SSD FHD DOS Black,39580
Ноутбук Asus X515MA Intel Celeron N4120 4GB DDR4 500GB HDD DOS Grey,
Ноутбук Lenovo Ideapad V15-IIL Intel Core i3-1005G1 12GB DDR 1000GB HDD + 128GB SSD Intel HD Graphics FHD DOS серый,45160
Ноутбук Asus X540UB Intel Core i5-8250U 6GB DDR 1TB HDD Nvidia Geforce MX110 2GB Full HD Серебристый,
Ноутбук HP 250 G7 Intel Core i3-8130U 6GB DDR4 256GB SSD NVIDIA MX110 DOS FHD Dark Ash,51600
Ноутбук Asus X540UB Intel Core i3-7020U 4GB DDR4 128GB SSD NVIDIA MX110 FHD DOS Gold,46370
Ноутбук HP 250 G7 Intel Pentium N5030 8GB DDR4 256GB SSD FHD DOS Black,40440
Ноутбук Asus X515MA Intel Celeron N4120 8GB DDR4 500GB HDD DOS Grey,
Ноутбук Acer Aspire A315 Intel Celeron N4000 4GB DDR4 500GB HDD DOS Black,
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 8GB DDR4 500GB HDD NVIDIA MX330 DOS Black,47650
Ноутбук Lenovo Ideapad V15-IIL Intel Core i3-1005G1 12GB DDR 1000GB HDD + 256GB SSD Intel HD Graphics FHD DOS серый,46880
Ноутбук Asus X540UB Intel Core i5-8250U 6GB DDR 128Gb SSD Nvidia Geforce MX110 2GB Full HD Серебристый,
Ноутбук Lenovo Ideapad S145-15IGM Intel Celeron N4100 4GB DDR 1000GB HDD Intel HD Graphics HD черный,
Ноутбук Lenovo Ideapad L3-15ADA05 AMD Ryzen 5-3500U 8GB DDR 512GB SSD Radeon Vega 8 Graphics HD черный,47310
Ноутбук Haier A1400ED Intel Celeron N3350 4GB DDR4 64GB EMMC DOS Black,
Ноутбук Lenovo Ideapad S145-15IGM Intel Celeron N4100 4GB DDR 500GB HDD Intel HD Graphics HD черный,
Ноутбук Acer Extensa EX215-31-C6VF Intel Celeron N4020 4GB DDR4 256GB SSD FHD DOS Shale Black,35280
Ноутбук Haier A1400EM Intel Celeron N3350 4GB DDR4 64GB EMMC W10 Grey,
Ноутбук Lenovo Legion Y540 Intel Core i5-9300H 8GB DDR4 512GB SSD NVIDIA GTX1660Ti FHD DOS черный + Наушники Аsus TUF Gaming H3 Red,
Ноутбук MSI GF63 Thin 9SCSR-899XRU 9S7-16R412-899 Intel Core i7-9750H 16GB DDR4 512GB SSD NVIDIA GTX 1650Ti 4GB FHD черный,
Ноутбук Lenovo Ideapad S145-15IGM Intel Celeron N4100 8GB DDR 120GB SSD Intel HD Graphics HD черный,
Ноутбук Acer Extensa EX215-31-P5LC Intel Pentium N5030 8GB DDR4 256GB SSD FHD DOS Black,40440
Ноутбук Lenovo Legion Y540 Intel Core i5-9300H 12GB DDR4 512GB SSD NVIDIA GTX1660Ti FHD DOS черный + Наушники Аsus TUF Gaming H3,
Ноутбук Lenovo Ideapad S145-15IGM Intel Celeron N4100 8GB DDR 1000GB HDD Intel HD Graphics HD черный,
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 4GB DDR 128GB SSD Intel HD Graphics 620 FHD синий,42760
Ноутбук Haier U1500SM Intel Celeron N4000 4GB DDR4 128GB SSD + 64GB EMMC W10 Blue,
Ноутбук Lenovo Legion Y540 Intel Core i5-9300H 16GB DDR4 512GB SSD NVIDIA GTX1660Ti FHD DOS черный + Наушники Аsus TUF Gaming H3,
Ноутбук Lenovo Ideapad S145-15IGM Intel Celeron N4100 8GB DDR 240GB SSD Intel HD Graphics HD черный,
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 4GB DDR 256GB SSD Intel HD Graphics 620 FHD синий,43620
Ноутбук Haier U1500HD Intel Celeron N4000 4GB DDR4 1000GB HDD + 64GB EMMC DOS Black,
Ноутбук Lenovo Ideapad S145-15IGM Intel Celeron N4100 8GB DDR 500GB HDD Intel HD Graphics HD черный,
Ноутбук Haier U1500SD Intel Celeron N4000 4GB DDR4 128GB SSD + 64GB EMMC DOS Blue,
Ноутбук Lenovo ideapad S145-15IIL Intel Core i5-1035G1 20GB DDR4 240GB SSD Intel UHD Graphics HD серый,55470
Ноутбук Lenovo ideapad S145-15IIL Intel Core i5-1035G1 20GB DDR4 480GB SSD Intel UHD Graphics HD серый,57620
Ноутбук Asus X509UB-EJ028 Intel Core i3-7020U 4GB DDR3 1000GB HDD NVIDIA MX110 FHD DOS Grey,43360
Ноутбук Lenovo ideapad S145-15IIL Intel Core i5-1035G1 20GB DDR4 1000GB HDD Intel UHD Graphics HD серый,54180
Ноутбук MSI GF63 Thin Intel Core i7-10750H 16GB DDR4 512GB SSD NVIDIA GTX1650 FHD DOS Black,
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i7-10510U 8GB DDR4 512GB SSD Nvidia Geforce MX330 2GB HD серый,
Ноутбук Asus X509JA Intel Core i3-1005G1 20GB DDR4 1000GB HDD + 128GB SSD FHD DOS Grey,55470
Ноутбук Lenovo Ideapad 3-15IIL05 Intel Core i3-1005G1 12GB DDR 1000GB HDD Intel HD Graphics 620 FHD DOS серый,42590
Ноутбук Lenovo Ideapad S145-15AST AMD A6-9225 4GB DDR4 1000GB HDD + 256GB SSD AMD Radeon R7 2GB HD черный,40440
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i5-10210U 12GB DDR 1000GB HDD + 128GB SSD Intel HD Graphics 620 HD серебристый,57620
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i7-10510U 8GB DDR4 1000GB HDD Nvidia Geforce MX330 2GB HD серый,
Ноутбук Asus X509JA Intel Core i3-1005G1 4GB DDR4 1000GB HDD + 256GB SSD FHD DOS Grey,48170
Ноутбук Lenovo Ideapad 3-15IIL05 Intel Core i3-1005G1 12GB DDR 1000GB HDD + 240GB SSD Intel HD Graphics 620 FHD DOS серый,46020
Ноутбук Lenovo ideapad S145-15IIL Intel Core i5-1035G1 20GB DDR4 1000GB HDD + 256GB SSD Intel UHD Graphics HD серый,57620
Ноутбук Lenovo ideapad S145-15IIL Intel Core i5-1035G1 4GB DDR4 120GB SSD Intel UHD Graphics HD серый,49040
Ноутбук Lenovo ideapad S145-15IIL Intel Core i5-1035G1 4GB DDR4 240GB SSD Intel UHD Graphics HD серый,50490
Ноутбук Apple MacBook Pro 13 дисплей Retina с технологией True Tone Mid 2020 (MXK32) серый космос,
Ноутбук Lenovo ideapad S145-15IIL Intel Core i5-1035G1 4GB DDR4 480GB SSD Intel UHD Graphics HD серый,52460
Ноутбук Lenovo ideapad S145-15IIL Intel Core i5-1035G1 4GB DDR4 1000GB HDD + 256GB SSD Intel UHD Graphics HD серый,52460
Ноутбук Dell Inspiron 3501 Intel Core i3-1005G1 4GB DDR4 500GB HDD Black,40270
Ноутбук Lenovo ideapad S145-15IIL Intel Core i5-1035G1 8GB DDR4 120GB SSD Intel UHD Graphics HD серый,50750
Ноутбук Asus TUF Gaming F15 FX506LU Intel Core i5 10300H 8GB DDR4 512GB SSD Nvidia GeForce GTX 1660Ti 6GB FHD DOS серый,
Ноутбук Dell Inspiron 3501 Intel Core i3-1005G1 8GB DDR4 500GB HDD Black,42070
Ноутбук Lenovo ideapad S145-15IIL Intel Core i5-1035G1 8GB DDR4 240GB SSD Intel UHD Graphics HD серый,52030
Ноутбук Dell Inspiron 3501 Intel Core i3-1005G1 12GB DDR4 500GB HDD Black,44560
Ноутбук Dell Inspiron 5770 Intel Core i3-7020U 12GB DDR 256GB SSD AMD Radeon 530 2GB FHD серебристый,52460
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i5-10210U 12GB DDR 1000GB HDD + 256GB SSD Intel HD Graphics 620 HD серебристый,
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i7-10510U 8GB DDR4 1000GB HDD + 128GB SSD  Nvidia Geforce MX330 2GB HD серый,
Ноутбук Asus X509JA Intel Core i3-1005G1 8GB DDR4 1000GB HDD + 256GB SSD FHD DOS Grey,50320
Ноутбук Lenovo Ideapad 3-15IIL05 Intel Core i3-1005G1 12GB DDR 240GB SSD Intel HD Graphics 620 FHD DOS серый,43020
Ноутбук Dell Inspiron 5770 Intel Core i3-7020U 12GB DDR 512GB SSD AMD Radeon 530 2GB FHD серебристый,56320
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i5-10210U 12GB DDR 1000GB HDD + 512GB SSD Intel HD Graphics 620 HD серебристый,
Ноутбук Lenovo Ideapad L3-15IML05 Intel Core i7-10510U 8GB DDR4 1000GB HDD + 256GB SSD Nvidia Geforce MX330 2GB HD серый,
Ноутбук Asus X509JA Intel Core i3-1005G1 12GB DDR4 1000GB HDD + 256GB SSD FHD DOS Grey,52460
Ноутбук Lenovo Ideapad 3-15IIL05 Intel Core i3-1005G1 12GB DDR 480GB SSD Intel HD Graphics 620 FHD DOS серый,44730
Ноутбук Lenovo ideapad S145-15IIL Intel Core i5-1035G1 8GB DDR4 480GB SSD Intel UHD Graphics HD серый,54180
Ноутбук Dell Inspiron 3501 Intel Core i3-1005G1 4GB DDR4 1000GB HDD Black,40350
Ноутбук Lenovo ideapad S145-15IIL Intel Core i5-1035G1 8GB DDR4 1000GB HDD Intel UHD Graphics HD серый,51100
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 4GB DDR 1000GB HDD Intel HD Graphics 620 FHD синий,44910
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 12GB DDR4 500GB HDD DOS Black,44560
Ноутбук Yepo Intel Celeron J3455 8GB DDR4 240GB SSD FHD Silver,
Ноутбук Lenovo Ideapad S145-15AST A6-9225 8GB DDR4 1000GB HDD AMD Radeon R7 Full HD Black,37860
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 4GB DDR 1000GB HDD + 128GB SSD Intel HD Graphics 620 FHD синий,47050
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 12GB DDR4 1000GB HDD DOS Black,44910
Ноутбук Yepo Intel Celeron J3455 8GB DDR4 480GB SSD FHD Silver,
Ноутбук Asus FX505DT-HN450 AMD Ryzen 5 3550H 8GB DDR4 512GB SSD NVIDIA GTX1650 FHD черный,
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 4GB DDR 1000GB HDD + 256GB SSD Intel HD Graphics 620 FHD синий,47910
Ноутбук Lenovo Ideapad S145-15AST A6-9225 4GB DDR4 1000GB HDD AMD Radeon R7 Full HD Black,35710
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 8GB DDR 128GB SSD Intel HD Graphics 620 FHD синий,43620
Ноутбук Lenovo Ideapad S145-15IWL Intel Core i3-8130U 8GB DDR 1000GB HDD + 128GB SSD Nvidia GeForce MX110 2GB HD черный,50320
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 8GB DDR 256GB SSD Intel HD Graphics 620 FHD синий,44910
Ноутбук Acer Aspire A315-55G Intel Core i3-10110U 16GB DDR4 512GB SSD NVIDIA MX230 DOS Black,
Ноутбук Lenovo Ideapad S145-15IWL Intel Core i3-8130U 8GB DDR 1000GB HDD + 256GB SSD Nvidia GeForce MX110 2GB HD черный,51600
Ноутбук Lenovo Ideapad S340-15IIL Intel Core i3-1005G1 8GB DDR 512GB SSD Intel HD Graphics 620 FHD синий,48340
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 12GB DDR4 256GB SSD DOS Black,45770
Ноутбук Evoo EVC156-2BK Intel Core i7-7560U 8GB DDR4 256GB SSD FHD W10 Black,47310
Ноутбук HP Probook 450 G7 Intel Core i3-10110U 8GB DDR4 500GB HDD FHD DOS BL серебристый,
Ноутбук Acer Aspire A315-55G Intel Core i3-10110U 4GB DDR4 1000GB HDD + 128GB SSD Nvidia Geforce MX230 2GB HD черный,48860
Ноутбук Acer Extensa EX215-52 Intel Core i3-1005G1 8GB DDR4 500GB HDD FHD DOS Black,42930
Ноутбук Acer Extensa EX215-22-R2FZ AMD Ryzen 5 3500U 8GB DDR4 1000GB HDD + 256GB SSD RADEON R625 FHD DOS Black,
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 16GB DDR4 1000GB HDD + 128GB SSD NVIDIA MX330 FHD DOS Black,56670
Ноутбук HP Pavilion Gaming 16-a0046nr 225L5UA#ABA Intel Core i7-10750H 8GB DDR4 256GB SSD Nvidia GTX1650Ti 4GB FHD черный,
Ноутбук HP Probook 450 G7 Intel Core i3-10110U 12GB DDR4 500GB HDD FHD DOS BL серебристый,
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 4GB DDR4 512GB SSD DOS Black,43100
Ноутбук Asus FX506IH-HN190 AMD Ryzen 5-4600H 8GB DDR4 512GB SSD NVIDIA GTX1650 FHD DOS Black,
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 8GB DDR4 120GB SSD NVIDIA MX330 FHD DOS Black,48690
Ноутбук Asus X509JA Intel Core i3-1005G1 8GB DDR4 256GB SSD FHD DOS Grey,46880
Ноутбук Asus FX506L Intel Core i5-10300H 8GB DDR4 512GB SSD NVIDIA GTX1650 FHD DOS Black,
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 16GB DDR4 120GB SSD NVIDIA MX330 FHD DOS Black,53490
Ноутбук Asus X509JA Intel Core i3-1005G1 8GB DDR4 256GB SSD FHD W10 Grey,49720
Ноутбук Acer Aspire A315-55G Intel Core i3-10110U 4GB DDR4 1000GB HDD + 256GB SSD Nvidia Geforce MX230 2GB HD черный,50570
Ноутбук Acer Extensa EX215-52 Intel Core i3-1005G1 8GB DDR4 1000GB HDD FHD DOS Black,43190
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 4GB DDR4 1000GB HDD + 256GB SSD NVIDIA MX330 FHD DOS Black,51520
Ноутбук HP Probook 450 G7 Intel Core i3-10110U 16GB DDR4 500GB HDD FHD DOS BL серебристый,
Ноутбук Acer Aspire A315-55G Intel Core i3-10110U 4GB DDR4 1000GB HDD Nvidia Geforce MX230 2GB HD черный,45770
Ноутбук Acer Extensa EX215-52 Intel Core i3-1005G1 8GB DDR4 128GB SSD FHD DOS Black,43190
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 8GB DDR4 1000GB HDD + 256GB SSD NVIDIA MX330 FHD DOS Black,53760
Ноутбук HP Probook 450 G7 Intel Core i3-10110U 4GB DDR4 1000GB HDD FHD DOS BL серебристый,
Ноутбук Acer Aspire A315-55G Intel Core i3-10110U 4GB DDR4 256GB SSD Nvidia Geforce MX230 2GB HD черный,46620
Ноутбук Acer Extensa EX215-52 Intel Core i3-1005G1 8GB DDR4 256GB SSD FHD DOS Black,44230
Ноутбук Asus FX506L AMD Ryzen 5-4600H 8GB DDR4 512GB SSD NVIDIA GTX1650 FHD DOS Black,
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 4GB DDR4 256GB SSD NVIDIA MX330 FHD DOS Black,47580
Ноутбук Asus X509JA Intel Core i3-1005G1 12GB DDR4 256GB SSD FHD DOS Grey,48610
Ноутбук Acer Nitro 5 AN515-55-53TJ Intel Core i5-10300H 8GB DDR4 512GB SSD NVIDIA GTX1660Ti FHD DOS Black,
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 8GB DDR4 256GB SSD NVIDIA MX330 FHD DOS Black,49630
Ноутбук Asus X509JA Intel Core i3-1005G1 12GB DDR4 256GB SSD FHD W10 Grey,52890
Ноутбук Acer Nitro 5 AN515-55-50CH Intel Core i5-10300H 8GB DDR4 512GB SSD NVIDIA GTX1650 FHD DOS Black,
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 16GB DDR4 256GB SSD NVIDIA MX330 FHD DOS Black,54690
Ноутбук Asus X509JA Intel Core i3-1005G1 20GB DDR4 256GB SSD FHD W10 Grey,57620
Ноутбук HP 15S-EQ0066UR AMD Ryzen 5-3500U 4GB DDR4 256GB SSD FHD DOS Black,50870
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 16GB DDR4 1000GB HDD + 256GB SSD NVIDIA MX330 FHD DOS Black,
Ноутбук HP Probook 450 G7 Intel Core i3-10110U 8GB DDR4 1000GB HDD FHD DOS BL серебристый,
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 4GB DDR4 512GB SSD NVIDIA MX330 FHD DOS Black,50490
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 8GB DDR4 512GB SSD NVIDIA MX330 FHD DOS Black,52630
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 16GB DDR4 512GB SSD NVIDIA MX330 FHD DOS Black,55990
Ноутбук Asus X515MA Intel Celeron N4120 4GB DDR4 128GB SSD FHD DOS Grey,
Моноблок Lenovo IdeaCentre 24IMB05 Intel Core i3-10100T 8GB DDR4 1000GB HDD + 128GB SSD Intel UHD Graphics FHD DOS черный,
Ноутбук Dell Inspiron 3501 Intel Core i3-1005G1 16GB DDR4 1000GB HDD + 120GB SSD Black,50320
Ноутбук Dell Inspiron 3501 Intel Core i3-1005G1 4GB DDR4 1000GB HDD + 256GB SSD Black,44480
Ноутбук Dell Inspiron 3501 Intel Core i3-1005G1 8GB DDR4 1000GB HDD + 256GB SSD Black,46710
Ноутбук Apple MacBook Pro 16 with Retina display and Touch Bar Late 2019 (MVVM2) серебристый,
Ноутбук Dell Inspiron 3501 Intel Core i3-1005G1 12GB DDR4 1000GB HDD + 256GB SSD Black,49040
Ноутбук Apple MacBook Pro 16 with Retina display and Touch Bar Late 2019 (MVVL2) серебристый,
Ноутбук Dell Inspiron 3501 Intel Core i3-1005G1 16GB DDR4 1000GB HDD + 256GB SSD Black,51600
Ноутбук Acer Extensa EX215-31-C3FF Intel Celeron N4020 4GB DDR4 128GB SSD FHD DOS Black,
Ноутбук Dell Inspiron 3501 Intel Core i3-1005G1 4GB DDR4 1000GB HDD + 512GB SSD Black,46450
